Choice,follower_count,following_count,listed_count,mentions_received,retweets_received,mentions_sent,retweets_sent,posts,network_feature_1,network_feature_2,network_feature_3
0,1382732,-616,19829,877.2641359,553.6328359,-1.235530156,-0.30547859,1.065185916,3658,39.2008681,1870.927659
1,-21152,-583,-2589,-136.4984831,-29.8546171,-25.74600062,-2.734109563,-19.19491694,-501,-10.30625417,3242.03441
0,4920,-2546,813,7.078450824,1.987871438,1.236647792,0.495308654,0.970699376,28,205.5333333,4291.466667
0,1634269,12113,38418,12725.09631,4934.981036,21.65935597,7.161683024,16.59091441,23937,23.9788244,2290.088294
0,231760,637,2629,69.83127144,23.8705731,8.510458924,1.689969961,10.04335161,286,49.50499508,-428.5588856
1,-29764,-24622,-1168,572.4225156,390.0181433,27.45153705,7.067053387,32.00140281,1760,-19.53070423,-255.6543662
1,-125417,-13581,-10870,-267.3468893,-94.28756469,-10.62934314,-1.003261351,-10.81146125,-1062,-229.7641597,-6728.430826
1,-1911640,-33202,-14850,-38158.97912,-131.6462958,-1.067390903,-0.271956634,-3.791275099,-21962,8.254637249,-498.9209777
1,-3900,-3832,-65,-1.07674865,-0.183134542,0,0,-0.236628594,-5,-3.785714286,-520.3571429
1,-4692,262,-735,-55.35912413,-21.95448239,-6.578770699,-0.241433113,-6.136514922,-200,-101.995098,165.8823529
0,-2266577,-19788,502,-1469.266395,872.1271531,7.018215094,1.928052119,22.53956655,-6096,42.83656901,1859.965465
1,-4458660,208,-22646,-567.0238501,-231.1778753,0.741518666,0.492695249,6.944231187,-3403,-18.68437582,-2430.039137
1,39458,-328,1715,510.2619296,134.8633978,1.014657055,-0.254475905,4.012129181,1757,-37.79692848,-2797.547537
1,532671,423,6219,834.5072969,523.4033804,1.851248201,-0.315479991,3.61925565,3465,-77.51461178,-1986.206294
1,843,-816,51,11.3614604,3.873299913,1.446799019,0,1.446799019,49,-78.18867925,-13721.67296
1,-356604,-105282,-5756,-69.67282332,-4.874970294,-7.281109145,0,-7.305912874,-339,-151.2458132,-5155.987177
1,27617,150763,1141,206.7382279,63.6518025,-2.447544257,0,-2.936184616,436,19.67979924,1033.076418
1,-124217,-670,-3969,-54.7698034,-23.07867708,-2.150894938,0,-7.107405096,-238,-208.2416667,-5370.733333
1,-1387345,6152,-19606,-967.3882187,-579.3306243,-4.373295133,-0.705176874,-2.89880743,-4026,72.35616108,-327.2937063
1,-856809,12212,-12971,-84.68307426,-42.83292964,15.26620143,0.72686479,11.31672803,-394,49.553314,5604.247059
0,-1456682,-12567,-31555,-12716.56133,-4930.012721,-21.65935597,-7.161683024,-16.59091441,-23897,42.14022322,-617.8501983
0,1071,-2553,-92,1.390308904,-2.601822173,-8.299336015,-0.757960672,-3.038059044,1,-9.628520225,2628.037378
0,-1688,76,-65,0.373668911,-0.385962185,0,0,0.756751712,0,33.85714286,2433.714286
0,2601,1598,17,3.880108455,0.220553313,0.229159153,-0.25643994,0.480495939,17,84.94444444,2656.888889
0,7425,1215,371,23.44407729,3.205476585,13.76910066,1.250946368,8.677433696,67,28.02859238,-3440.218475
0,-127102,476,-875,-139.4574232,-77.17104599,-0.506749671,0,-17.2809166,-464,-29.49364407,-1325.879237
0,1640378,681,14306,5216.671901,1068.214881,9.852958711,-0.305365527,-4.756082563,15048,-37.63457979,459.0441654
1,416482,330855,-1751,52.24415081,99.25269344,-27.78126457,-3.232988446,-23.76077836,177,-102.7704136,-290.7878335
1,-2246321,4890,-22062,-414.4263671,-176.6770836,-0.765207806,-0.264289606,2.470888512,-1691,31.8866192,289.7468592
0,281650,1552,1631,37.66144623,14.06053659,6.945138356,0.737438226,4.441127109,166,369.3117647,31418.31176
0,297801,138,6157,482.3500302,204.3015281,0.140035217,-0.269878818,0.439515652,1989,9.058333333,2746.005392
0,-3146125,1292,52,-1219.061639,-958.8037245,-11.61545776,-1.779303995,-99.17187477,-4644,77.67244251,233.8043226
1,89113,5224,-978,-1515.201394,-277.1847461,-75.93430082,-5.291667737,-78.24673244,-3256,-31.23008094,420.8964086
1,175,69,7,0.181435788,0,0,0,0,1,171.5,3293.666667
1,-8167217,1427,-25869,-2821.396261,-787.213301,-2.504707305,-0.482866226,-2.281183753,-9895,-11.97713598,-2044.461592
1,-24114,263,-46,-12.25529274,-7.043763398,-2.035263953,-0.498878883,-4.058084691,-50,-117.0980392,-6075.882353
1,-1040185,-646,-13674,-1419.861169,-573.492192,-2.706938423,-0.75985352,-8.928214966,-4968,-49.5368755,-3895.141554
0,-677,-532,-32,-0.258393675,0.329213275,0.077245388,0,-0.686948771,-2,-73.96666667,11757.01667
1,776,0,63,0.025816134,-0.209744006,-0.493044391,-0.239018782,-0.490654203,0,13,1084.5
1,-4474437,5959,-29425,-4499.663828,-2206.471394,-26.86642138,-12.52777936,-25.72682344,-16645,107.2522737,667.5792665
1,615,19414,514,-61.47246434,-18.30336347,0,0,0,-227,-37.34334764,-2780.182403
0,491950,2617,6237,296.6833703,69.71154716,-13.0622908,-1.934576025,-4.184357874,1057,-52.48008671,-317.7873563
0,8677,1143,355,39.46603828,5.599724324,19.3109325,1.524633254,11.66486702,123,46.83181818,498.1363636
0,72324,437,7309,40.90095056,30.31133918,-16.58693724,-0.766222637,-12.92751561,240,58.13773924,2702.091831
1,-1204802,-2402,-372,-55.24332939,-24.40575782,-0.722798385,0.004756474,-1.678945702,-175,-53.98333333,-62264.91667
0,-78917,-261055,-904,-4.117473512,-2.977356593,0,0,0,9,276.3819542,13309.85788
0,581,595,24,18.67619971,5.899177234,7.647416117,4.867443289,10.34750331,52,33.20754717,876.4339623
1,-117163,-302,-9921,-187.4627653,-66.99785705,-6.159472834,-0.534810428,-6.51061031,-780,6.821603742,-1680.212501
0,273829,472,6700,-3.854602387,-6.101703847,11.6414348,0.729591654,5.03421039,-33,147.4852795,-2919.382776
0,22363,82,774,107.1460827,54.30926858,2.398028309,-0.283698175,7.191057787,434,38.29887359,2469.563079
0,129269,-2474,6779,636.0070076,164.83379,-9.376379966,-1.02684304,0.432389601,2275,-29.44273969,-1452.443042
0,128717,63625,-2079,217.3465184,39.81307351,-12.97888442,0,-12.54237789,-126,15.04976116,11622.03885
1,-19435,-17601,-276,-572.7743522,-390.1931775,-27.45153705,-7.067053387,-31.75753097,-1762,-23.46929577,-1395.845634
0,474293,11566,15877,1787.039629,682.2899854,3.949032074,1.217636864,15.2399602,6835,-84.84158808,-155.7937233
1,-124268,-422,-3996,-170.693081,-36.97100078,-4.074190711,-1.19309054,-3.60672039,-685,-65.44415954,-1644.968661
1,-21479,-936,-223,-89.01133231,-25.69778839,-5.60882529,-1.010655464,-4.573443095,-364,78.15702918,83.83395225
1,-166715,-2731,-16246,-337.8560662,-83.15499869,-6.466135342,-1.237411868,-4.980763004,-1292,-238.6491118,-4539.924553
0,-95963,2409,119,-75.39654525,-56.25991892,20.10075173,0.482866226,8.078767664,-195,154.3041501,5601.85238
0,-655633,766,15858,296.7079878,-451.1352938,-1.955264312,-13.7666489,-15.12174607,1010,33.37217469,798.1208901
0,219571,142,1045,452.1929018,139.907031,13.3385187,2.943189906,13.54747865,1795,12.66191781,1227.807671
1,70163,4525,2825,170.0918113,22.83392429,0.709957249,0.239018782,0.727378407,570,46.86434783,1976.090435
1,-53023,-1189,-463,-190.2875065,-62.62444156,0.473257188,0,0.468548279,-597,-5.176567657,-2484.963696
1,-485225,2795,-3542,-1207.089574,-599.6210967,-0.741518666,-0.492695249,-6.944231187,-3918,-7.859817814,-637.9832996
0,480089,11406,16288,1795.425043,685.4745405,4.434484085,1.217636864,15.21763549,6867,60.81466192,2695.612527
0,-812054,-716,-12183,-56.40575863,-19.20548687,6.053694066,-1.524368822,11.94547091,-225,264.4284352,2999.741422
0,488655,200,3670,1206.833134,599.6210967,0.485078726,0.236255309,6.687791246,3917,7.859817814,637.9832996
1,4315452,-562,18797,1159.245182,501.5693844,-3.951775598,-1.240062414,-12.20453208,4785,-9.294465756,836.4534578
1,1127129,-11855,-6418,-1405.992427,-467.9466017,-4.175453843,-1.217636864,-14.97612544,-5161,-50.83562872,-1921.213575
0,17574453,44877,82535,16329.09918,5722.575053,0.00520677,-0.25643994,1.25130476,60806,-19.34065316,461.2913181
1,-1808625,20073,-11754,-38111.48991,-106.861501,-2.072738044,-0.523293419,-4.042611884,-21761,10.8477745,2189.946669
0,1440019,-5648,6337,44.98270016,10.92899948,1.691272559,0.720183701,1.94607707,191,174.4182975,11948.24494
0,-2524,-3013,-103,1.692338785,1.260137259,-0.26164671,0,36.03948965,5,4.666666667,258.5
1,-3765,-569,7,1.789115378,-4.230160717,-2.131950397,-1.001186597,-1.263922152,-2,124.1367297,5641.732839
1,-157673,-153265,-1558,-298.2709649,-79.82813632,0.9587092,0.236628594,0.722080606,-787,-122.252802,-11446.31196
0,948,-39,37,2.361338039,0.83195438,-0.25643994,-0.25643994,-0.25643994,9,21.5,1412.3
1,-638156,-114,-1490,-20677.78294,-5606.863948,-1.22558364,0,-33.33852686,-56196,-0.947575406,-480.5420134
1,-517174,-1861,-10354,-2406.014063,-974.315622,-11.78981751,0.498878883,-28.30665914,-8500,57.97781242,1214.471453
1,-6172,-405,-221,-4.722540889,-0.953001631,-1.750271612,-0.736935879,-0.228525383,-15,148.8235294,3836.882353
0,4466220,-687,29861,4498.335087,2206.471394,26.61254584,12.27390382,24.00700562,16642,16.74772633,-4324.579266
1,-30825,-26467,-1604,-12.63692042,-2.581326175,-5.610241931,0.26572715,-3.186671541,-55,-66.11363636,-1427.810606
0,-96303,215,-360,-80.97775487,-43.2209616,-6.489741751,-2.238629879,-11.72749454,-294,157.2912458,9242.925926
0,187013,2017,4413,701.1419368,309.9094747,9.634593946,4.992172458,16.92772273,2647,12.79499242,269.9582876
0,-72735,-5306,-1779,-82.34563423,-53.84893951,-13.00647481,-1.439309192,-12.07240996,-310,-9.269607843,-542.7725184
0,43983,34,2343,44.62734994,20.26846352,1.015655004,0,0.759215064,186,78.69148936,1493.702128
0,-13085,-5656,-283,2.928050264,0.950782945,1.000320406,0,-2.242174747,14,-34.2,-685.2666667
1,1100744,-3904,-736,3527.806709,-555.6147984,-3.489951372,-0.749864797,-2.473436685,12790,-28.37654663,-1718.017347
1,-447357,-1406,-5105,-446.4891831,-291.1974263,-29.84121585,0,-18.46927276,-1762,-129.5220911,-989.3888102
0,507615,-46,16327,3606.777793,878.2097304,4.759091587,2.167070901,20.85656177,12423,-6.018455554,861.2969961
1,-1094732,-829,-10516,-32.92912402,11.56034194,51.51950148,0,42.27858616,-141,-3.682686727,723.691788
1,-17832353,-41339,-89797,-16302.63493,-5694.210245,-0.26164671,0,1.710397196,-60787,62.80041055,2756.505016
0,4919,-103,117,4.595200827,-1.097648533,0,0,0,20,23.76190476,1492.409091
0,298414,210,6200,486.730587,205.5025769,2.782314321,0.502698958,1.508302542,2000,1.636764706,1727.208473
0,439,-312,80,-0.274728105,-0.50662014,-0.249142969,0,-0.012490473,1,35.88181818,244.1818182
1,-353512,1186,-2658,-24.53371827,-4.367622676,-1.782256289,-0.505263358,-1.264888839,-91,-258.2553191,-8122
0,224051,152,6187,56.36833689,11.75355368,-0.25643994,-0.25643994,5.426035456,210,54.92523364,7211.663551
1,-423920,7492,-3449,-925.4638375,-417.5654263,-1.694578285,-2.797162879,-12.44378207,-3687,160.328771,1625.006818
0,-39458,328,-1715,-510.2619296,-134.8633978,-1.014657055,0.254475905,-4.012129181,-1757,37.79692848,2797.547537
1,-404400,-3826,-7134,-88.72100521,-10.14273651,-14.08897906,-0.729591654,-7.970395006,-321,-249.0582822,-7525.352761
1,-631704,-140,-7521,-611.5150964,-329.0527853,-3.241794205,-0.998629301,-11.02836869,-2524,-29.08865939,-1657.652312
1,4719581,897,-34032,3692.119705,330.8530235,-2.493187936,-1.702962015,-3.98580355,14850,-58.1651247,-1794.215927
1,-1756,-161,-252,-1.12361575,-3.184555119,3.445186995,0.760251749,1.977765447,-11,-35.96059783,2708.463315
0,223548,-328,6179,44.1923038,11.75355368,-2.969080756,0,3.018216671,181,1.288870009,5758.027188
0,-78506,-5887,-7227,-187.2792575,-71.12881312,-6.48393531,-1.259701291,-5.640906287,-751,-30.36859008,-2635.272599
1,-786514,66907,-8735,17.12711124,12.08961844,2.857798684,-1.020656865,69.25672346,6,70.72482456,4392.89547
0,1911561,33180,14874,38159.18423,131.8539423,2.072738044,0.523293419,4.042611884,21963,18.24536275,879.4209777
1,-113999,140,-9785,-187.3510176,-66.14827701,-11.19432734,-2.466765809,-10.83326274,-782,-166.7642548,-4636.939774
1,-14799,-12273,-866,-47.95339904,-13.09431431,-17.78824836,-1.747521655,-13.83877496,-166,-151.2117647,-10162.74706
1,373,-1046,112,-2.748694798,-0.178588164,-0.253875541,0,-0.241180481,-12,19.22222222,-148.8888889
1,105662,-3175,15,-3.362019119,-2.265039342,3.51143629,3.270003177,9.49143356,-14,2.333333333,490.3888889
1,-48576,-41262,-1417,1.840124612,0.036828373,5.034854502,1.931955381,4.322652435,9,149.3636364,2204.227273
1,-148810,-34797,-5904,170.0137823,43.46690932,-0.036253345,-0.007158172,3.214821239,627,33.79491454,2138.750387
1,20730,22709,-1698,-31.65915789,-9.230141607,7.743882072,0,3.472605444,-122,-45.69244462,298.5188555
1,-1344794,1380,-15466,-19108.2468,-14549.15233,4.69923901,0.538771445,-11.71825618,-52495,45.4075523,1396.064271
0,-124546,39455,-14882,-346.0951584,-85.52159308,-6.712470525,-1.237411868,-7.474183329,-1321,-225.1329827,-7655.714876
1,241806,-1038,9604,2958.413507,581.2199011,-20.42932426,1.427891916,2.898658866,10077,-18.77808189,-391.1748274
0,35737,-2267,1479,40.39451734,8.843103557,3.127173542,0.46383937,0.96981735,163,132.0306748,2931.515337
1,387717,38713,4885,-467.5149078,-138.7496983,-2.29009087,-1.273489882,-2.813575037,-1573,365.6735417,12974.14711
1,-14344,-11853,-848,-48.19313866,-13.09431431,-17.78824836,-1.747521655,-13.32579147,-167,-182.7117647,-10655.74706
1,-59538,52562,-1338,-134.1268663,-52.9502577,-11.50716468,-3.489516431,-9.504651162,-485,-52.8455218,1407.717148
0,1352025,-211,15641,19129.74816,14552.63349,1.964914674,0.480451895,15.67322242,52580,3.092447697,597.5636364
0,471,-63,2,0.2055701,0.2055701,0,0,1.013700803,1,49,4969
0,19489,-1140,584,117.4869408,56.35162499,6.272702014,0.740216386,9.475164801,464,105.2106383,3581.504255
1,-162822,-364,-4469,-182.075065,-77.94269902,-11.50716468,-3.489516431,-8.996874437,-688,-82.93865906,-1809.650499
1,-298573,-431,-6206,-492.8994361,-206.5600488,-3.758268982,-0.497595803,-2.718519511,-2020,-75.97009804,-3865.446569
0,-452,271,-41,-4.371169259,-2.099885556,1.338077284,0.266959198,0.04755621,-23,-497.7423552,-7093.108653
0,9468,-67,212,51.59019687,23.08178507,0.26164671,0,6.705541901,193,-21.82142857,-64.95918367
1,2651851,-3422,48215,483.6880212,-703.8638685,-1.272070326,0,-2.274595729,1307,90.01548616,5688.903587
1,-53634,-1672,-495,-190.8619981,-62.62444156,0,0,0,-597,18.32343234,-2458.463696
0,-235,39,-14,0.282828055,-0.193540169,0,0,0,1,32.5,592
1,-52589,5902,-2563,-91.75785145,-25.16187347,0.976026369,0.009513428,0.492769898,-402,-155.3590312,-6785.372578
1,-280291,-171,-1594,-38.05596596,-14.06053659,-7.184133237,-0.737438226,-3.681402444,-165,-304.645098,-29674.47843
1,-20108,-1806,-2429,-211.8701811,-83.044629,-23.35624777,-9.159741321,-20.22267802,-820,466.6472587,9983.999734
0,9798,4374,704,28.01619145,3.918110886,5.547696758,0.281364083,5.061960943,101,178.8712871,2959.039604
0,77874,225,3673,164.9810744,88.78877751,5.085763486,2.316328012,7.078860427,680,82.48695652,3768.766667
1,95066,2069,5507,368.6469202,169.4658978,2.482148964,4.481381887,7.193823469,1269,-17.76349267,-3841.021258
0,466846,483,15621,3586.761117,861.7823879,3.237945239,0.680209076,12.78894835,12331,32.62603816,270.0227906
1,-156410,30251,-4242,-7.95986299,2.175056282,12.14572984,0,3.217124955,-21,98.77789136,-2819.986468
1,1204684,-2192,12013,63.81568673,4.928606847,-4.748889017,-2.487795236,-4.27069405,295,-60.06211866,496.9189722
1,-4590992,12186,-2081,-3806.892541,-4881.112121,15.46746608,2.921974848,4.804544679,-37903,14.18099368,1184.010854
0,-341,387,-27,-2.031653705,0,1.232341644,0,1.464261329,-10,623.9615385,36331.26923
0,502994,2095,12710,310.8426211,142.5327256,3.439072427,0.71227597,4.469691371,1276,-106.2171815,-150.5104247
1,-4357,330,-14,-7.997406494,-1.820726195,-3.009264248,0.236628594,-2.020919876,-28,2.441176471,-6877.117647
1,9442669,-29314,13218,4049.416548,630.7708368,0.713380832,1.737877362,-5.350581601,11494,-103.8099201,-919.0731951
1,-29755,-27888,-718,-126.0106418,-22.75768463,-6.455751659,-0.239018782,-12.19170202,-219,-54.001443,-2593.194805
1,-1725675,57367,-11725,-37670.43223,-56.18556803,-2.072738044,-0.523293419,-4.042611884,-21200,289.9751301,19328.59459
1,-1558830,22752,-8944,-327.6083154,-199.0495411,-0.259030243,0,-0.749286773,-1477,70.36431444,3657.283452
0,241832,7547,3665,222.0144879,94.30754374,-0.584822518,-1.657684402,-1.304367073,840,15.88081707,7862.429265
1,-19532,379,-80,-10.03286689,-1.354153386,-0.048779293,-0.261018241,-1.740586081,-36,119.297619,-1053.52381
1,-3161856,-194,-436,-1246.007803,-975.7234292,-12.86292187,-2.279514719,-98.4457797,-4776,4.533826158,-1295.938822
0,32,-603,6,-1.8326612,-0.178588164,-1.927125192,-0.231919685,-0.964733907,-8,188,3577.575758
0,491364,2967,6481,298.1982281,72.21482284,2.003140755,0.503587792,2.731898018,1051,43.89689742,2620.37931
1,33326,22172,185,5.931258358,-3.743043856,-6.845729896,-0.241433113,-6.403474119,27,-72.1517504,1145.064756
0,-17656066,43798,-87239,-15888.06652,-5653.190073,-0.26164671,0,-1.5077447,-60249,298.6464541,18979.39723
1,-5910,72,-410,-7.872508557,-2.930679578,-0.485452012,0,-0.485452012,-30,-145.15625,-2842.40625
0,18721,-729,234,0.573002446,0.105501358,0,0,0,3,-0.25,421.25
0,-48222,-7133,-2118,-47.74597461,4.171107393,-15.0344506,-1.745659962,-5.972787604,-211,-48.32184041,-2956.755038
1,-6595,-92,-374,-6.804134726,-4.515590332,-0.266959198,0,36.03417716,-34,-74.45833333,-1571.8
1,-158,-804,12,-1.732977803,-0.004216066,-4.029507361,-1.680618596,-4.07131565,-9,-164.8636364,-3327.227273
0,717,-285,32,4.253876087,1.040557764,-0.239018782,0,-0.770267585,20,135.05,14763.4
1,-1491591,28580,-40699,-3187.844679,-1378.020137,-1.700880944,-6.218833591,-10.15098574,-11975,14.82189239,1139.547471
0,419,-117,84,-4.024494191,-2.470609442,0,0,-1.00856462,-17,-5,-531.9444444
0,177097,-4506,3431,138.6485203,71.36723477,21.77690051,-0.241433113,15.12804961,539,190.1750871,6333.137631
0,8982,308,176,-11.01198454,-12.05859803,-7.682649599,-3.597692129,-11.27778507,-12,-20.45627706,979.3636364
1,-207993,153691,-1791,-868.2890506,-335.0736275,-49.8181295,-7.961053359,-82.43467328,-2659,104.3384429,10050.46568
0,219401,-6222,3088,580.472688,273.8310778,23.75564883,0.739178985,15.19516673,2064,-132.9995796,-1387.050041
0,298624,472,6208,492.6795078,206.5600488,4.014708923,0.754035744,2.974959451,2019,42.47009804,3236.446569
1,-8167134,299,-25906,-2808.838892,-781.2970746,0.621389842,0.954513954,0.869769364,-9861,31.33714973,-65.29016389
0,-63,264,-11,1.46623484,0.246335183,1.473895421,0.236628594,0.95180475,6,28.5,554.5
0,46414,7621,3605,79.86508838,22.951105,3.396500631,-0.251336785,5.175658122,310,171.8955696,3564.658228
1,7797,1590,921,32.43854016,11.86489939,10.13243567,0.4878422,8.814272741,128,105.5168067,1549.632353
0,-8042,1903,183,15.12370447,4.951891839,13.81083725,1.268276153,6.254192005,58,38.53174603,-159.1825397
0,343,158,25,-0.824859456,-0.906665543,0.779864981,0.52598944,0.005129058,-3,104.9285714,1450.214286
1,-17402,915,-41,-83.75914031,-24.37261333,-1.225721409,0.221795752,-1.40306661,-340,60.76392573,1516.427056
1,-4321254,43,-32738,-7068.010101,-3773.148255,-2.001490664,-0.239018782,-9.854381605,-25311,155.1967194,9950.804651
1,-675407,623,-34672,-641.127286,-318.9149334,-3.603584943,-0.264289606,-5.027166749,-2360,-0.521217877,256.4804637
1,21786,-2559,-143,-3.402330119,1.824912361,-12.0425325,-0.76939727,-1.955289786,-10,28.06629318,2782.564893
1,-1034544,217,-13198,-1390.30682,-571.9427177,2.504952736,-0.75985352,-4.209575376,-4859,141.1883497,3003.263851
1,-3153,-2378,-375,-15.9404957,-4.963089173,-6.341527586,0.497646835,-3.6677972,-52,-31.02083333,-378.6145833
1,-7902081,1516,-19194,-2160.796971,-490.4209415,25.6527893,0.256312759,18.34097788,-7520,54.41885399,649.6465947
1,-30563,-26095,-836,-124.2898565,-21.34851786,-6.455751659,-0.239018782,-11.1831374,-211,-67.77922078,-2960.250361
0,1635079,-211,14151,5222.240841,1077.252898,16.79894269,3.043503185,6.033860306,15034,-41.0634568,-234.3047651
